2020-09-03-16-14-17
System.Windows.Forms.TextBox, Text: 3000
X156025
X156026
X156027
X156028
X147484
X155894
-
-
X155895
X155976
X155978
X147483
X155979
-
-
-
X156024
A41485
A41485
A41485
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
9: 78,8
10: 81,6
11: 85,8
12: 63,6 285,192
13: 90,7
17: 85,09375
1: 95,9
2: 79,14375
3: 80,2
4: 82,25
5: 60,2 285,459
6: 102,08125
9: 78,9
10: 81,7
11: 85,9
12: 63,625 285,068
13: 90,8
17: 85,2
1: 95,9875
2: 79,2
3: 80,25
4: 82,3
5: 60,25625 285,161
6: 102,1875
9: 78,99375
10: 81,8
11: 86
12: 63,7 284,697
13: 90,89375
17: 85,26875
1: 96,1
2: 79,3
3: 80,36875
4: 82,4125
5: 60,34375 284,7
6: 102,3
9: 79,0875
10: 81,9
11: 86,1
12: 63,8 284,203
13: 91
17: 85,39375
1: 96,2
2: 79,4
3: 80,45625
4: 82,5
5: 60,4 284,404
6: 102,4
9: 79,125
10: 81,9625
11: 86,2
12: 63,9 283,711
13: 91,06875
17: 85,43125
1: 96,3
2: 79,5
3: 80,5125
4: 82,6
5: 60,48125 283,978
6: 102,5
9: 79,2
10: 82,0125
11: 86,29375
12: 63,9 283,711
13: 91,11875
17: 85,5125
1: 96,4
2: 79,58125
3: 80,6
4: 82,7
5: 60,5 283,879
6: 102,6
9: 79,3
10: 82,1
11: 86,3875
12: 64 283,22
13: 91,2625
17: 85,60625
1: 96,5
2: 79,63125
3: 80,7
4: 82,8
5: 60,5875 283,422
6: 102,7
9: 79,39375
10: 82,19375
11: 86,41875
12: 64,0625 282,915
13: 91,30625
17: 85,7
1: 96,6
2: 79,7
3: 80,8
4: 82,8875
5: 60,68125 282,933
6: 102,80625
9: 79,49375
10: 82,3
11: 86,5
12: 64,1125 282,671
13: 91,41875
17: 85,8
1: 96,7
2: 79,8
3: 80,8875
4: 82,9375
5: 60,7 282,835
6: 102,975
9: 79,53125
10: 82,4
11: 86,6
12: 64,2 282,244
13: 91,5
17: 85,9
1: 96,8
2: 79,9
3: 80,9125
4: 83
5: 60,8 282,316
6: 103,09375
9: 79,6125
10: 82,46875
11: 86,7
12: 64,3 281,759
13: 91,63125
17: 86
1: 96,9
2: 80
3: 81
4: 83,1
5: 60,825 282,187
6: 103,2
9: 79,7
10: 82,50625
11: 86,8
12: 64,35 281,518
13: 91,7625
17: 86,1
1: 97,01875
2: 80,0875
3: 81,1
4: 83,2
5: 60,9 281,8
6: 103,3
9: 79,8
10: 82,6
11: 86,9
12: 64,4 281,276
13: 91,8125
17: 86,19375
1: 97,1
2: 80,1125
3: 81,2
4: 83,3
5: 61 281,285
6: 103,4
9: 79,9
10: 82,7
11: 87
12: 64,5 280,795
13: 91,91875
17: 86,29375
1: 97,2375
2: 80,2125
3: 81,3
4: 83,4
5: 61,05625 280,997
6: 103,5
9: 80
10: 82,8
11: 87,1
12: 64,5875 280,376
13: 92,0125
17: 86,39375
1: 97,31875
2: 80,3
3: 81,4
4: 83,49375
5: 61,1 280,773
6: 103,60625
9: 80,0375
10: 82,9
11: 87,2
12: 64,6 280,317
13: 92,1
17: 86,4125
1: 97,41875
2: 80,39375
3: 81,45
4: 83,5
5: 61,2 280,263
6: 103,7
9: 80,1
10: 82,95625
11: 87,25625
12: 64,69375 279,87
13: 92,2
17: 86,5
1: 97,50625
2: 80,475
3: 81,50625
4: 83,6
5: 61,2 280,263
6: 103,875
9: 80,2
10: 83
11: 87,34375
12: 64,73125 279,692
13: 92,3
17: 86,6
1: 97,65
2: 80,50625
3: 81,6
4: 83,7
5: 61,3 279,756
6: 103,975
9: 80,3
10: 83,1
11: 87,4375
12: 64,8 279,365
13: 92,4
17: 86,7
1: 97,775
2: 80,60625
3: 81,7
4: 83,8
5: 61,4 279,251
6: 104,1
9: 80,4
10: 83,2
11: 87,54375
12: 64,9 278,891
13: 92,5
17: 86,8
1: 97,8875
2: 80,70625
3: 81,8
4: 83,9
5: 61,40625 279,219
6: 104,2
9: 80,5
10: 83,3
11: 87,63125
12: 64,975 278,537
13: 92,6
17: 86,9
1: 97,99375
2: 80,8
3: 81,9
4: 83,99375
5: 61,5 278,746
6: 104,3
9: 80,6
10: 83,4
11: 87,75
12: 65,0125 278,36
13: 92,7
17: 87
1: 98,1
2: 80,9
3: 82
4: 84,1
5: 61,6 278,244
6: 104,40625
9: 80,61875
10: 83,5
11: 87,8
12: 65,1 277,947
13: 92,8
17: 87,1
1: 98,2
2: 81
3: 82,0375
4: 84,1875
5: 61,60625 278,212
6: 104,53125
9: 80,7
10: 83,56875
11: 87,9
12: 65,16875 277,624
13: 92,9
17: 87,1875
1: 98,3
2: 81,03125
3: 82,1125
4: 84,21875
5: 61,7 277,742
6: 104,66875
9: 80,8
10: 83,6625
11: 88,01875
12: 65,25 277,243
13: 93
17: 87,3
1: 98,4
2: 81,175
3: 82,2875
4: 84,4
5: 61,8 277,243
6: 104,8
9: 80,9
10: 83,7875
11: 88,1625
12: 65,3 277,009
13: 93,1
17: 87,4
1: 98,5125
2: 81,2625
3: 82,3
4: 84,48125
5: 61,80625 277,211
6: 104,9375
9: 81
10: 83,83125
11: 88,20625
12: 65,4 276,542
13: 93,2
17: 87,5
1: 98,60625
2: 81,3
3: 82,4
4: 84,5
5: 61,9 276,744
6: 105,01875
9: 81,0625
10: 83,9
11: 88,3
12: 65,425 276,425
13: 93,3
17: 87,5125
1: 98,75625
2: 81,4
3: 82,4875
4: 84,6
5: 61,95 276,496
6: 105,2
9: 81,13125
10: 84
11: 88,4
12: 65,5 276,076
13: 93,4
17: 87,61875
1: 98,825
2: 81,5
3: 82,55625
4: 84,7
5: 62 276,248
6: 105,28125
9: 81,2
10: 84,1
11: 88,5
12: 65,6 275,612
13: 93,5
17: 87,7
1: 98,96875
2: 81,6
3: 82,69375
4: 84,8
5: 62,1 275,753
6: 105,4
9: 81,3
10: 84,1875
11: 88,6
12: 65,6625 275,323
13: 93,6
17: 87,8
1: 99,075
2: 81,68125
3: 82,71875
4: 84,9
5: 62,18125 275,352
6: 105,5
9: 81,4
10: 84,275
11: 88,7
12: 65,7 275,15
13: 93,7
17: 87,9
1: 99,2
2: 81,75625
3: 82,8125
4: 85
5: 62,2 275,26
6: 105,60625
9: 81,5
10: 84,3375
11: 88,79375
12: 65,8 274,689
13: 93,8
17: 88
1: 99,29375
2: 81,8
3: 82,9
4: 85,075
5: 62,3 274,769
6: 105,70625
9: 81,5875
10: 84,4
11: 88,9
12: 65,89375 274,259
13: 93,9
17: 88,1
1: 99,4
2: 81,9
3: 83
4: 85,18125
5: 62,3 274,769
6: 105,875
9: 81,66875
10: 84,50625
11: 89
12: 65,9 274,23
13: 94
17: 88,2
1: 99,5
2: 82
3: 83,1
4: 85,24375
5: 62,4 274,28
6: 106
9: 81,7125
10: 84,6
11: 89,1
12: 66 273,773
13: 94,1
17: 88,3
1: 99,6
2: 82,09375
3: 83,2
4: 85,3375
5: 62,5 273,793
6: 106,1
9: 81,8
10: 84,7
11: 89,18125
12: 66,1 273,318
13: 94,2
17: 88,4
1: 99,7
2: 82,2
3: 83,3
4: 85,40625
5: 62,59375 273,339
6: 106,2
9: 81,9
10: 84,8
11: 89,29375
12: 66,18125 272,95
13: 94,3
17: 88,5
1: 99,81875
2: 82,29375
3: 83,4
4: 85,5
5: 62,60625 273,278
6: 106,3
9: 82
10: 84,9
11: 89,4
12: 66,2875 272,469
13: 94,4
17: 88,6
1: 99,9875
2: 82,4
3: 83,5
4: 85,60625
5: 62,7 272,826
6: 106,45625
9: 82,1
10: 85
11: 89,5
12: 66,3 272,413
13: 94,5125
17: 88,7
1: 100,1
2: 82,4375
3: 83,6
4: 85,725
5: 62,8 272,345
6: 106,6
9: 82,2
10: 85,1
11: 89,6
12: 66,4 271,962
13: 94,6375
17: 88,8
1: 100,2
2: 82,55
3: 83,7
4: 85,8
5: 62,8875 271,925
6: 106,7
9: 82,3
10: 85,1875
11: 89,7
12: 66,5 271,513
13: 94,725
17: 88,9
1: 100,3
2: 82,63125
3: 83,79375
4: 85,9
5: 62,90625 271,835
6: 106,8
9: 82,40625
10: 85,28125
11: 89,8
12: 66,5625 271,233
13: 94,85625
17: 89
1: 100,4
2: 82,7125
3: 83,89375
4: 86,00625
5: 63 271,387
6: 106,975
9: 82,5
10: 85,38125
11: 89,9
12: 66,6 271,065
13: 94,91875
17: 89,1
1: 100,50625
2: 82,8
3: 83,9125
4: 86,1
5: 63,08125 270,999
6: 107,05
9: 82,5625
10: 85,45
11: 90
12: 66,7 270,618
13: 95,0875
17: 89,2
1: 100,6125
2: 82,9
3: 84,05625
4: 86,2
5: 63,13125 270,761
6: 107,2
9: 82,60625
10: 85,5125
11: 90,1
12: 66,8 270,173
13: 95,19375
17: 89,3
1: 100,775
2: 83
3: 84,1
4: 86,3
5: 63,2 270,435
6: 107,3
9: 82,70625
10: 85,6
11: 90,2
12: 66,8625 269,895
13: 95,3
17: 89,4
1: 100,9
2: 83,1
3: 84,2
4: 86,4
5: 63,3 269,961
6: 107,40625
9: 82,8
10: 85,7
11: 90,3
12: 66,9 269,729
13: 95,4
17: 89,5
1: 101
2: 83,2
3: 84,3
4: 86,5
5: 63,375 269,607
6: 107,6
9: 82,9
10: 85,8
11: 90,4
12: 67 269,287
13: 95,5
17: 89,6
1: 101,1
2: 83,3
3: 84,4
4: 86,6
5: 63,41875 269,401
6: 107,7
9: 83
10: 85,9
11: 90,5
12: 67,0875 268,902
13: 95,6
17: 89,7
1: 101,2
2: 83,4
3: 84,5
4: 86,7
5: 63,5 269,019
6: 107,8
9: 83,1
10: 86
11: 90,6
12: 67,125 268,737
13: 95,7
17: 89,8
1: 101,3
2: 83,475
3: 84,6
4: 86,8
5: 63,6 268,551
6: 107,95
9: 83,2
10: 86,1
11: 90,7
12: 67,2 268,408
13: 95,8
17: 89,9
1: 101,43125
2: 83,5375
3: 84,7
4: 86,9
5: 63,63125 268,406
6: 108,1
9: 83,3
10: 86,2
11: 90,8
12: 67,3 267,971
13: 95,9
17: 90
1: 101,56875
2: 83,6125
3: 84,8
4: 87
5: 63,7 268,085
6: 108,2
9: 83,4
10: 86,3
11: 90,9
12: 67,39375 267,562
13: 96
17: 90,1
1: 101,7
2: 83,7
3: 84,9
4: 87,1
5: 63,8 267,621
6: 108,3
9: 83,49375
10: 86,4
11: 91
12: 67,45 267,318
13: 96,1
17: 90,2
1: 101,8
2: 83,81875
3: 85
4: 87,2
5: 63,9 267,158
6: 108,48125
9: 83,6
10: 86,5
11: 91,1
12: 67,5 267,101
13: 96,26875
17: 90,3
1: 101,925
2: 83,90625
3: 85,1
4: 87,3
5: 63,9 267,158
6: 108,6
9: 83,68125
10: 86,6
11: 91,2
12: 67,6 266,668
13: 96,30625
17: 90,4
1: 102,01875
2: 84
3: 85,2
4: 87,4
5: 64 266,697
6: 108,7
9: 83,8
10: 86,7
11: 91,3
12: 67,7 266,236
13: 96,48125
17: 90,5
1: 102,2
2: 84,1
3: 85,3
4: 87,5
5: 64,1 266,237
6: 108,9
9: 83,9
10: 86,8
11: 91,4
12: 67,8 265,806
13: 96,6
17: 90,6
1: 102,29375
2: 84,2
3: 85,3875
4: 87,6
5: 64,125 266,122
6: 109
9: 83,9125
10: 86,85625
11: 91,5
12: 67,85 265,591
13: 96,7
17: 90,7
1: 102,4
2: 84,3
3: 85,48125
4: 87,65625
5: 64,2 265,779
6: 109,1
9: 84
10: 86,9
11: 91,6
12: 67,9 265,377
13: 96,8
17: 90,8
1: 102,5
2: 84,4
3: 85,5125
4: 87,75625
5: 64,3 265,322
6: 109,2
9: 84,1
10: 87,00625
11: 91,7
12: 68 264,949
13: 96,9
17: 90,9
1: 102,6125
2: 84,5
3: 85,63125
4: 87,88125
5: 64,31875 265,236
6: 109,375
9: 84,2
10: 87,1
11: 91,8
12: 68,0875 264,576
13: 97
17: 91
1: 102,73125
2: 84,6
3: 85,71875
4: 87,98125
5: 64,4 264,866
6: 109,4875
9: 84,3
10: 87,2
11: 91,9
12: 68,1 264,522
13: 97,1
17: 91,1
1: 102,89375
2: 84,68125
3: 85,8
4: 88,06875
5: 64,5 264,412
6: 109,6
9: 84,4
10: 87,3
11: 92
12: 68,2 264,097
13: 97,2
17: 91,2
1: 103
2: 84,8
3: 85,9375
4: 88,1875
5: 64,6 263,959
6: 109,76875
9: 84,5
10: 87,4
11: 92,1
12: 68,3 263,674
13: 97,3
17: 91,3
1: 103,1
2: 84,81875
3: 86
4: 88,2625
5: 64,6125 263,903
6: 109,88125
9: 84,59375
10: 87,5
11: 92,2
12: 68,325 263,568
13: 97,4
17: 91,4
1: 103,2
2: 84,90625
3: 86,1
4: 88,3
5: 64,7 263,509
6: 110
9: 84,6625
10: 87,6
11: 92,3
12: 68,4 263,252
13: 97,5125
17: 91,5
1: 103,3125
2: 85
3: 86,2
4: 88,4
5: 64,8 263,06
6: 110,1
9: 84,74375
10: 87,7
11: 92,40625
12: 68,5 262,831
13: 97,60625
17: 91,6
1: 103,48125
2: 85,1125
3: 86,3
4: 88,53125
5: 64,9 262,613
6: 110,2375
9: 84,88125
10: 87,8
11: 92,55625
12: 68,6 262,412
13: 97,7625
17: 91,7
1: 103,6
2: 85,20625
3: 86,41875
4: 88,6
5: 64,96875 262,306
6: 110,39375
9: 84,98125
10: 87,9
11: 92,675
12: 68,7 261,994
13: 97,89375
17: 91,8125
1: 103,7
2: 85,3125
3: 86,54375
4: 88,8
5: 65,00625 262,139
6: 110,5
9: 85,1
10: 88
11: 92,8
12: 68,8 261,578
13: 98
17: 91,9375
1: 103,81875
2: 85,425
3: 86,61875
4: 88,89375
5: 65,1 261,723
6: 110,69375
9: 85,19375
10: 88,1
11: 92,9
12: 68,8625 261,319
13: 98,1
17: 92,09375
1: 103,99375
2: 85,5
3: 86,70625
4: 88,9875
5: 65,2 261,28
6: 110,8
9: 85,29375
10: 88,2
11: 93
12: 68,90625 261,137
13: 98,2
17: 92,2
1: 104,1
2: 85,6
3: 86,825
4: 89,09375
5: 65,29375 260,867
6: 110,90625
9: 85,4
10: 88,3
11: 93,1
12: 69 260,75
13: 98,31875
17: 92,3
1: 104,2125
2: 85,71875
3: 86,9125
4: 89,2
5: 65,34375 260,647
6: 111,06875
9: 85,475
10: 88,4
11: 93,2
12: 69,1 260,338
13: 98,46875
17: 92,4
1: 104,34375
2: 85,825
3: 87,0625
4: 89,3
5: 65,4 260,4
6: 111,2
9: 85,6
10: 88,50625
11: 93,30625
12: 69,2 259,927
13: 98,6
17: 92,5
1: 104,5
2: 85,91875
3: 87,13125
4: 89,4
5: 65,5 259,962
6: 111,325
9: 85,7
10: 88,6
11: 93,4
12: 69,3 259,517
13: 98,7
17: 92,6
1: 104,6
2: 86,0125
3: 87,25625
4: 89,5
5: 65,6 259,525
6: 111,5
9: 85,8
10: 88,7125
11: 93,58125
12: 69,4 259,108
13: 98,8
17: 92,74375
1: 104,73125
2: 86,1
3: 87,35
4: 89,6
5: 65,7 259,09
6: 111,6
9: 85,9
10: 88,81875
11: 93,69375
12: 69,4625 258,854
13: 98,91875
17: 92,8125
1: 104,83125
2: 86,2
3: 87,49375
4: 89,7
5: 65,74375 258,9
6: 111,7375
9: 85,99375
10: 88,90625
11: 93,8
12: 69,5 258,701
13: 99,025
17: 92,94375
1: 105
2: 86,33125
3: 87,6
4: 89,80625
5: 65,80625 258,629
6: 111,9
9: 86,0875
10: 89,01875
11: 93,9
12: 69,6 258,295
13: 99,1875
17: 93,06875
1: 105,1
2: 86,41875
3: 87,6875
4: 89,9
5: 65,9 258,224
6: 112
9: 86,1375
10: 89,1
11: 94
12: 69,7 257,89
13: 99,275
17: 93,15
1: 105,2
2: 86,50625
3: 87,7625
4: 90
5: 65,9875 257,847
6: 112,1625
9: 86,25625
10: 89,2
11: 94,1
12: 69,79375 257,512
13: 99,4
17: 93,29375
1: 105,35625
2: 86,60625
3: 87,89375
4: 90,1
5: 66,075 257,47
6: 112,3
9: 86,4
10: 89,34375
11: 94,2
12: 69,8625 257,236
13: 99,5
17: 93,4
1: 105,5
2: 86,70625
3: 88
4: 90,20625
5: 66,1 257,363
6: 112,4
9: 86,48125
10: 89,425
11: 94,3
12: 69,93125 256,959
13: 99,60625
17: 93,5
1: 105,6
2: 86,81875
3: 88,1
4: 90,35625
5: 66,2 256,935
6: 112,6
9: 86,6
10: 89,56875
11: 94,4875
12: 70,03125 256,559
13: 99,76875
17: 93,6
1: 105,775
2: 86,93125
3: 88,2
4: 90,43125
5: 66,3 256,508
6: 112,7
9: 86,6625
10: 89,6
11: 94,50625
12: 70,1 256,284
13: 99,88125
17: 93,7
1: 105,86875
2: 87
3: 88,3
4: 90,55625
5: 66,4 256,083
6: 112,8125
9: 86,775
10: 89,74375
11: 94,7
12: 70,2 255,886
13: 100
17: 93,8
1: 106
2: 87,1
3: 88,4
4: 90,68125
5: 66,44375 255,898
6: 113
9: 86,9
10: 89,825
11: 94,7875
12: 70,2875 255,539
13: 100,1
17: 93,9125
1: 106,1125
2: 87,20625
3: 88,5
4: 90,8
5: 66,5 255,66
6: 113,1
9: 86,99375
10: 89,9375
11: 94,9
12: 70,3875 255,143
13: 100,2
17: 94,0375
1: 106,2875
2: 87,35625
3: 88,6
4: 90,9
5: 66,6 255,237
6: 113,3
9: 87,1
10: 90,1
11: 95
12: 70,48125 254,773
13: 100,3625
17: 94,2
1: 106,4
2: 87,4875
3: 88,7
4: 91
5: 66,7 254,817
6: 113,4125
9: 87,2
10: 90,19375
11: 95,1
12: 70,5 254,699
13: 100,48125
17: 94,29375
1: 106,5
2: 87,5125
3: 88,8
4: 91,1
5: 66,73125 254,685
6: 113,525
9: 87,3
10: 90,29375
11: 95,2
12: 70,6 254,306
13: 100,58125
17: 94,4
1: 106,63125
2: 87,625
3: 88,9
4: 91,2
5: 66,8 254,397
6: 113,7
9: 87,3875
10: 90,35625
11: 95,30625
12: 70,7 253,914
13: 100,7
17: 94,5
1: 106,8
2: 87,70625
3: 89
4: 91,3
5: 66,9 253,979
6: 113,8
9: 87,49375
10: 90,49375
11: 95,44375
12: 70,775 253,62
13: 100,8
17: 94,6
1: 106,9
2: 87,825
3: 89,1
4: 91,4
5: 67 253,562
6: 114
9: 87,6
10: 90,58125
11: 95,5875
12: 70,8375 253,376
13: 100,9
17: 94,7
1: 107
2: 87,925
3: 89,2
4: 91,5
5: 67,05625 253,328
6: 114,1
9: 87,7
10: 90,6875
11: 95,6875
12: 70,9 253,133
13: 101,01875
17: 94,8
1: 107,15
2: 88,0375
3: 89,3
4: 91,6
5: 67,14375 252,965
6: 114,2375
9: 87,7875
10: 90,8
11: 95,8
12: 71 252,744
13: 101,2
17: 94,94375
1: 107,3
2: 88,2
3: 89,4125
4: 91,75
5: 67,20625 252,707
6: 114,4
9: 87,9
10: 90,9
11: 95,9
12: 71,1 252,357
13: 101,3
17: 95,05
1: 107,4
2: 88,25625
3: 89,5
4: 91,825
5: 67,3 252,32
6: 114,50625
9: 88
10: 91
11: 96
12: 71,2 251,971
13: 101,4
17: 95,2
1: 107,5625
2: 88,35625
3: 89,61875
4: 92
5: 67,4 251,908
6: 114,7
9: 88,1
10: 91,1
11: 96,175
12: 71,3 251,586
13: 101,53125
17: 95,3
1: 107,7
2: 88,5
3: 89,775
4: 92,1
5: 67,5 251,498
6: 114,80625
9: 88,2
10: 91,2
11: 96,29375
12: 71,4 251,202
13: 101,7
17: 95,4
1: 107,80625
2: 88,6
3: 89,9
4: 92,2
5: 67,6 251,09
6: 114,99375
9: 88,3
10: 91,3
11: 96,4
12: 71,5 250,82
13: 101,8
17: 95,525
1: 108
2: 88,7
3: 90
4: 92,3
5: 67,66875 250,809
6: 115,1
9: 88,4125
10: 91,4
11: 96,5
12: 71,6 250,438
13: 101,9125
17: 95,65
1: 108,1
2: 88,8
3: 90,1
4: 92,4
5: 67,74375 250,505
6: 115,2875
9: 88,50625
10: 91,51875
11: 96,6
12: 71,65 250,248
13: 102,0125
17: 95,8
1: 108,25
2: 88,9
3: 90,2
4: 92,5
5: 67,8375 250,125
6: 115,4
9: 88,63125
10: 91,60625
11: 96,75625
12: 71,71875 249,987
13: 102,19375
17: 95,9
1: 108,4
2: 89
3: 90,3125
4: 92,6625
5: 67,9 249,872
6: 115,6
9: 88,725
10: 91,7375
11: 96,8625
12: 71,80625 249,656
13: 102,3
17: 96
1: 108,5
2: 89,1
3: 90,4
4: 92,75625
5: 68 249,469
6: 115,7
9: 88,80625
10: 91,875
11: 96,99375
12: 71,9 249,301
13: 102,4
17: 96,1
1: 108,6875
2: 89,21875
3: 90,54375
4: 92,9
5: 68,1 249,066
6: 115,825
9: 89
10: 92
11: 97,1
12: 72 248,925
13: 102,525
17: 96,23125
1: 108,8
2: 89,31875
3: 90,7
4: 93
5: 68,19375 248,691
6: 116
9: 89,09375
10: 92,1
11: 97,2
12: 72,1 248,549
13: 102,69375
17: 96,375
1: 108,9
2: 89,425
3: 90,8
4: 93,1
5: 68,28125 248,341
6: 116,1125
9: 89,2
10: 92,2
11: 97,3875
12: 72,2 248,175
13: 102,8
17: 96,5
1: 109,075
2: 89,55
3: 90,8875
4: 93,2
5: 68,30625 248,241
6: 116,3
9: 89,3
10: 92,3
11: 97,5
12: 72,3 247,801
13: 102,9
17: 96,6
1: 109,2
2: 89,61875
3: 91
4: 93,3
5: 68,4 247,868
6: 116,40625
9: 89,39375
10: 92,4
11: 97,6
12: 72,38125 247,499
13: 103,03125
17: 96,7
1: 109,3
2: 89,73125
3: 91,1
4: 93,4125
5: 68,5 247,471
6: 116,6
9: 89,5
10: 92,5
11: 97,7
12: 72,46875 247,173
13: 103,19375
17: 96,8
1: 109,5
2: 89,9
3: 91,2
4: 93,55625
5: 68,6 247,075
6: 116,725
9: 89,6
10: 92,6375
11: 97,8125
12: 72,51875 246,988
13: 103,3
17: 96,94375
1: 109,6
2: 89,9875
3: 91,3
4: 93,7
5: 68,7 246,68
6: 116,9
9: 89,7
10: 92,79375
11: 97,95
12: 72,6625 246,457
13: 103,4
17: 97,1
1: 109,78125
2: 90,1
3: 91,40625
4: 93,8
5: 68,76875 246,41
6: 117,0125
9: 89,825
10: 92,9
11: 98,1
12: 72,78125 246,02
13: 103,56875
17: 97,2
1: 109,9
2: 90,2
3: 91,5375
4: 93,9
5: 68,9 245,895
6: 117,2
9: 89,9125
10: 93
11: 98,2
12: 72,8 245,951
13: 103,7
17: 97,3
1: 110
2: 90,3
3: 91,6875
4: 94
5: 68,94375 245,724
6: 117,33125
9: 90,01875
10: 93,1
11: 98,3
